group_id,action,product_id,current_name,canonical_name,brand,category_id
663,MERGE,5b057797-5998-4bd0-ab79-3e4f07a7d8b4,3M Kit Discos Soflex x 120 Un + 6 Soflex Diamond + Mandril,"Kit Soflex x 120 Uds + 6 Soflex Diamond + Mandril, 3M",Solventum,
664,KEEP,eb75168b-a6f6-4861-a839-c6284667dd3d,Pack 10 Cajas Guantes Vinilo Sin Polvo Tresor Talla L,Pack 10 Cajas Guantes Vinilo Sin Polvo Tresor Talla L,,
664,MERGE,ac292353-9c14-468d-8009-e0226dec2229,Pack 10 Cajas Guantes Vinilo Negro Sin Polvo Cleancarrier Talla L,Pack 10 Cajas Guantes Vinilo Sin Polvo Tresor Talla L,,
664,MERGE,8b010ca2-c120-4ba3-8fe3-0e78e27222c5,Pack 10 Cajas Guantes Vinilo Azul Sin Polvo Tresor Talla S,Pack 10 Cajas Guantes Vinilo Sin Polvo Tresor Talla L,,
664,MERGE,5f33ebab-a3df-49fc-b432-9075c86e824c,Pack 10 Cajas Guantes Vinilo Sin Polvo Tresor Talla S,Pack 10 Cajas Guantes Vinilo Sin Polvo Tresor Talla L,,
665,KEEP,e5bd3c8e-5263-438b-a326-3fb92f59bbe8,3M Kit Resinas Filtek Z350 Essential Kit (5 Jeringas),3M Kit Resinas Filtek Z350 Essential Kit (5 Jeringas),Solventum,
665,MERGE,b4bb4bb5-395f-4c54-aa4d-84a53642dfb9,Kit 5 jeringas Filtek Z350 XT Essential Kit 3M Solventum,3M Kit Resinas Filtek Z350 Essential Kit (5 Jeringas),3M Solventum,
666,KEEP,f8793458-5e02-46d9-a960-87e22a97167e,Theracal LC Revestimiento Pulpar Jeringa de 1gr Bisco,Theracal LC Revestimiento Pulpar Jeringa de 1gr Bisco,Bisco,e4a0a58e-7f39-48fb-88bf-ab3c35beeda3
666,MERGE,52ab75bc-db3a-42eb-b1cd-83bb64f3c43f,"Theracal Lc Revestimiento Pulpar 4 Jeringas de 1gr, BISCO.",Theracal LC Revestimiento Pulpar Jeringa de 1gr Bisco,,e4a0a58e-7f39-48fb-88bf-ab3c35beeda3
667,KEEP,eace7f94-eee4-4751-a69a-350a5d81a22e,Sistema Aplicación Anestesia Star Pen Inch Woodpecker,Sistema Aplicación Anestesia Star Pen Inch Woodpecker,WOODPECKER,0ce764ed-7e71-4699-bba5-3a593c93a7c8
667,MERGE,05b45a8e-8381-454d-b848-a3a187845894,Sistema aplicación anestesia Star Pen Inch Woodpecker,Sistema Aplicación Anestesia Star Pen Inch Woodpecker,WOODPECKER,
668,KEEP,dbdbd309-a68a-4640-a942-9e209c932cdb,Silicona President Light Body + 12 Puntas Mezcladoras,Silicona President Light Body + 12 Puntas Mezcladoras,,
668,MERGE,2e887815-acd2-4050-a988-4af015106c22,Silicona President Regular Body +12 Puntas Mezcladoras,Silicona President Light Body + 12 Puntas Mezcladoras,,
669,KEEP,ce690050-51d3-4b9c-a3dd-cdfbface2b2f,Fresa Diamante Cilíndrica extremo redondo AV mod. 838,Fresa Diamante Cilíndrica extremo redondo AV mod. 838,GZ,
669,MERGE,19365c15-2e43-4e3d-86bb-28b335a07be6,Fresa Diamante Cilíndrica extremo redondo AV mod. 838 grano fino (rojo),Fresa Diamante Cilíndrica extremo redondo AV mod. 838,Eksa Dental,
670,KEEP,aa1a6317-a01d-426e-be15-808e70c123a9,Sellante Fosas y Fisuras RubyPit & Fissure Incidental,Sellante Fosas y Fisuras RubyPit & Fissure Incidental,INCIDENTAL,
670,MERGE,9da7e5e1-47de-4906-bc5c-a64dcbd818d6,Sellante Fosas y Fisuras x 4 RubyPit & Fissure Incidental,Sellante Fosas y Fisuras RubyPit & Fissure Incidental,INCIDENTAL,
671,KEEP,f6446a87-b8a7-4b35-8d1f-802e42318b7d,Escobilla Copa de Carburo de Silicio Ultra Fina Dhpro,Escobilla Copa de Carburo de Silicio Ultra Fina Dhpro,Dhpro,
671,MERGE,6d9cf9da-75e0-494a-925a-88c1368bb6e2,Escobilla Punta de Carburo de Silicio Ultra Fina Dhpro,Escobilla Copa de Carburo de Silicio Ultra Fina Dhpro,Dhpro,
672,KEEP,53413b34-b6c7-4e77-bd6b-d3c759b133d0,Kit Acabamiento – Fino – Fresario Ácrilico – Microdont,Kit Acabamiento – Fino – Fresario Ácrilico – Microdont,,1c12aa72-c677-4afa-b331-5b89bcffb6c9
672,MERGE,47340917-b261-4846-a482-158afd99ad2f,Kit Acabamiento Fino y Ultra Fino Fresario Ácrilico – Microdont,Kit Acabamiento – Fino – Fresario Ácrilico – Microdont,,
673,KEEP,fd672498-b075-40ed-8353-64763c3ede21,Kit Acabamiento – Fino – Fresario Metálico – Microdont,Kit Acabamiento – Fino – Fresario Metálico – Microdont,,
673,MERGE,fbc2e177-9931-474c-a29a-456861a2d34b,Kit Acabamiento – Fino y Ultra Fino – Fresario Metálico – Microdont,Kit Acabamiento – Fino – Fresario Metálico – Microdont,,
674,KEEP,bd8bad7a-a31d-4c33-9386-cd1160c83017,"Pera de Goma Lavado Oídos N°4 Cranberry 10 cm x 5,6 cm","Pera de Goma Lavado Oídos N°4 Cranberry 10 cm x 5,6 cm",,
674,MERGE,37450df8-573f-4aeb-b8b5-4637e66670c7,"Pera de Goma Lavado Oídos N°6 Cranberry 10,5 cm x 6 cm","Pera de Goma Lavado Oídos N°4 Cranberry 10 cm x 5,6 cm",,
675,KEEP,bfd3aae0-4cf2-4c49-b35f-b79b6edc1db6,Estabilizador Muñeca y Pulgar Negra Actimove – Talla S,Estabilizador Muñeca y Pulgar Negra Actimove – Talla S,,
675,MERGE,b535c8d1-dcaa-434e-98d4-09a302b1337e,Estabilizador Muñeca y Pulgar Negra Actimove – Talla M,Estabilizador Muñeca y Pulgar Negra Actimove – Talla S,,
675,MERGE,682ab16c-c1b3-4115-99a5-a80636f7df25,Estabilizador Muñeca y Pulgar Negra Actimove – Talla L,Estabilizador Muñeca y Pulgar Negra Actimove – Talla S,,
676,KEEP,e5b66531-31fe-4f3d-97f5-51b2fe36480b,Limas Mecanizadas Waveone Gold Large 25mm (3 unidades),Limas Mecanizadas Waveone Gold Large 25mm (3 unidades),Dentsply,
676,MERGE,7fb82cd3-4895-43c3-a879-12a0796ebb43,Limas Mecanizadas Waveone Gold Medium 25mm (3 unidades),Limas Mecanizadas Waveone Gold Large 25mm (3 unidades),Dentsply,
676,MERGE,7599017c-f5f6-4e5a-872a-bb4a66a80124,Limas Mecanizadas Waveone Gold Primary 25mm (3 unidades),Limas Mecanizadas Waveone Gold Large 25mm (3 unidades),Dentsply,
676,MERGE,599055f2-6614-43fd-b341-88eb2c8b3d53,Limas Mecanizadas Waveone Gold Small 25mm (3 unidades),Limas Mecanizadas Waveone Gold Large 25mm (3 unidades),Dentsply,
677,KEEP,98e0475d-b845-448a-9584-3745764aa868,Kit Diagnóstico Desechable Para Examen Estéril Cotisen,Kit Diagnóstico Desechable Para Examen Estéril Cotisen,COTISEN,3732ef88-d00c-4d9a-bfe0-55d6dc74c8f6
677,MERGE,110cc504-1319-4347-a639-4c6d79686173,"Kit Diagnóstico desechable para examen estéril ""7 en 1"" Cotisen",Kit Diagnóstico Desechable Para Examen Estéril Cotisen,COTISEN,
678,KEEP,0d563d74-5173-40ca-9a5d-74b149bbb8f4,Protector Facial Face Shield Anti-Fog 1 lámina Cotisen,Protector Facial Face Shield Anti-Fog 1 lámina Cotisen,Cotisen,3732ef88-d00c-4d9a-bfe0-55d6dc74c8f6
678,MERGE,94f562ed-918c-4657-b887-16f09a7fed68,Protector Facial Face Shield Anti-Fog con 1 lámina Cotisen,Protector Facial Face Shield Anti-Fog 1 lámina Cotisen,Cotisen,
679,KEEP,2b02afa0-d230-4734-9497-ae0870c7349c,Películas radiográfica D-Speed 100 unidades Carestream,Películas radiográfica D-Speed 100 unidades Carestream,Carestream,
679,MERGE,7f722376-9424-46d5-b890-e51cfa3d0cb3,Película Radiográfica Carestream D-Speed (100 Unidades),Películas radiográfica D-Speed 100 unidades Carestream,Carestream,
679,MERGE,17517171-fa83-4e45-83a7-5f50fa733b41,Película Radiográfica D-Speed – Carestream (100 unidades),Películas radiográfica D-Speed 100 unidades Carestream,,
680,KEEP,ee7d2983-a6af-46b2-b494-ab12ed98f952,Turbina S-Max Conexión directa a acoplamiento KaVo NSK,Turbina S-Max Conexión directa a acoplamiento KaVo NSK,NSK,0ce764ed-7e71-4699-bba5-3a593c93a7c8
680,MERGE,56ea72bd-d864-43cf-9bf1-c1adc01597ee,Turbina S-Max con luz NSK Conexión directa a acoplamiento Sirona,Turbina S-Max Conexión directa a acoplamiento KaVo NSK,NSK,0ce764ed-7e71-4699-bba5-3a593c93a7c8
681,KEEP,bd5a16dc-e4bf-4910-9f6f-61dbe50fcf69,Mascarillas 3P Cranberry Uso Médico Azul Pack 10 Cajas,Mascarillas 3P Cranberry Uso Médico Azul Pack 10 Cajas,,
681,MERGE,5b877bc8-eaa9-4da4-ad12-7a98627a4c0a,Mascarillas 3P Cranberry Uso Médico Blanco Pack 10 Cajas,Mascarillas 3P Cranberry Uso Médico Azul Pack 10 Cajas,,
682,KEEP,745700fa-09b1-41cb-a23c-1038656980d1,Mascarillas 3P Cranberry Uso Médico Azul Pack 20 Cajas,Mascarillas 3P Cranberry Uso Médico Azul Pack 20 Cajas,,
682,MERGE,9d299293-525b-47fa-a5ba-a4b37f822bfb,Mascarillas 3P Cranberry Uso Médico Blanco Pack 20 Cajas,Mascarillas 3P Cranberry Uso Médico Azul Pack 20 Cajas,,
683,KEEP,115e0477-a398-4897-8b03-00fd16e216de,Pasta Dental Blanqueadora Black Orange 100 ml Ecodenta,Pasta Dental Blanqueadora Black Orange 100 ml Ecodenta,Ecodenta,
683,MERGE,7b6bceeb-541f-4ef2-ad90-281e4f0c978a,"Pasta Dental Blanqueadora Black Orange 100ml, EcoDenta.",Pasta Dental Blanqueadora Black Orange 100 ml Ecodenta,,
683,MERGE,d79398d5-ae9e-4ddd-9b58-07007ae91766,Pasta Dental Blanqueadora Anticaries Black Cinnamon 100 ml Ecodenta,Pasta Dental Blanqueadora Black Orange 100 ml Ecodenta,Ecodenta,
684,KEEP,1215ab49-3937-4941-86ba-7fc3bf8032a9,Apósito Adhesivo Transparente 10x12cm – Pack 5 Unidades,Apósito Adhesivo Transparente 10x12cm – Pack 5 Unidades,,
684,MERGE,82f78890-989b-40bc-a286-6863213a70d3,Apósito Adhesivo Transparente 10x12cm – Pack 10 Unidades,Apósito Adhesivo Transparente 10x12cm – Pack 5 Unidades,,
685,KEEP,ff59d048-7759-487d-8297-ccc31765c579,Pasta Hidróxido calcio fotocurado RubyCal LC Incidental,Pasta Hidróxido calcio fotocurado RubyCal LC Incidental,INCIDENTAL,
685,MERGE,eaebbea9-d9db-4efe-ba42-b4aea3f693bb,Pasta Hidróxido calcio fotocurado x 4 RubyCal LC Incidental,Pasta Hidróxido calcio fotocurado RubyCal LC Incidental,INCIDENTAL,
686,KEEP,4d3363e4-7e7c-428f-901b-bff4e29d4876,Pasta Hidróxido calcio con yodoformo RubyCal Incidental,Pasta Hidróxido calcio con yodoformo RubyCal Incidental,INCIDENTAL,
686,MERGE,74b28829-bd3b-4f69-8d4e-c83805dc3049,Pasta Hidróxido calcio con yodoformo x 4 RubyCal Incidental,Pasta Hidróxido calcio con yodoformo RubyCal Incidental,INCIDENTAL,
687,KEEP,f4b6909b-0d5c-4bf1-92bc-5a36615841c8,"Whitepost System Dc Fit 0,4 Refill 5 uds, Sin Fresa FGM","Whitepost System Dc Fit 0,4 Refill 5 uds, Sin Fresa FGM",,
687,MERGE,abedcc11-8a00-45c8-9b0f-d84e80fe968f,"Whitepost System Dc Fit 0,4 Kit Intro 5 uds + Fresa, FGM","Whitepost System Dc Fit 0,4 Refill 5 uds, Sin Fresa FGM",,
688,KEEP,1675de68-9524-4280-8a33-2a238f4af880,Resina provisional Hemospon Clip Hemospon Maquira Group,Resina provisional Hemospon Clip Hemospon Maquira Group,HEMOSPON,
688,MERGE,d12f94d7-a582-445b-8dc8-c34fa06b106d,Resina provisional fluída Hemospon Clip Flow Hemospon Maquira Group,Resina provisional Hemospon Clip Hemospon Maquira Group,HEMOSPON,
689,KEEP,5a4d2952-4abf-42ec-804a-626948120522,Recipiente Tanque VAT para Impresora Photon M3 Anycubic,Recipiente Tanque VAT para Impresora Photon M3 Anycubic,ANYCUBIC,
689,MERGE,372154df-76c6-4456-a889-e9677ab1c23e,Recipiente Tanque VAT para Impresora Photon M3 Max Anycubic,Recipiente Tanque VAT para Impresora Photon M3 Anycubic,ANYCUBIC,
690,KEEP,5316151b-3067-463a-9255-cda0432be13c,Pieza de Mano de Cirugía en Ángulo 20º SGA-ES (1:1) NSK,Pieza de Mano de Cirugía en Ángulo 20º SGA-ES (1:1) NSK,NSK,
690,MERGE,986d8b1f-8eb1-45f6-8ac2-bb82e5ae57b1,Pieza de Mano de Cirugía en Ángulo 20º SGA-2ES (1:2) NSK,Pieza de Mano de Cirugía en Ángulo 20º SGA-ES (1:1) NSK,NSK,
691,KEEP,b0f74679-939e-475a-8608-0501a678e4e4,Modelo estudio Extracción de dientes impactados Machtig,Modelo estudio Extracción de dientes impactados Machtig,MACHTIG,
691,MERGE,a135e6d8-0ac0-4e4f-99c1-29120e034109,Modelo estudio Extracción de dientes impactados CBCT Machtig,Modelo estudio Extracción de dientes impactados Machtig,MACHTIG,
692,KEEP,392e7934-0ab6-43a0-b279-86f3da738909,Clever M.A.C. Student 120 Cápsulas Value Size Naturland,Clever M.A.C. Student 120 Cápsulas Value Size Naturland,,
692,MERGE,6f6be7e9-8297-4b01-a2a9-c46a8139cf82,Clever M.A.C. Adult Active 120 Cápsulas. Value Size Naturland,Clever M.A.C. Student 120 Cápsulas Value Size Naturland,,
693,KEEP,6a97acf0-be0c-4fb9-a7a7-366a29132597,KETAC CEM 3M EASYMIX (POLVO 30GRS/LIQ.12ML/BLOCK MEZCLA),KETAC CEM 3M EASYMIX (POLVO 30GRS/LIQ.12ML/BLOCK MEZCLA),Solventum,
693,MERGE,88b0610a-6d19-4a93-97af-e812f65b84c8,3M Ketac Cem Easymix (Polvo 30grs/Liq.12ml/Block mezcla),KETAC CEM 3M EASYMIX (POLVO 30GRS/LIQ.12ML/BLOCK MEZCLA),Solventum,
694,KEEP,e989f933-229f-49ee-bb8e-d5050b32feb9,Pasta dental sensitive pro alivio encías 110gr – Colgate,Pasta dental sensitive pro alivio encías 110gr – Colgate,,
694,MERGE,d6020f97-b0d6-45ed-85c3-4ec80228f75b,Pasta dental sensitive pro alivio original 110gr – Colgate,Pasta dental sensitive pro alivio encías 110gr – Colgate,,
695,KEEP,d4dfcf1f-3ac2-4337-8a44-ce6dd0f4a419,Fresa Carbide Baja Velocidad Redonda (Variedades) – Kerr,Fresa Carbide Baja Velocidad Redonda (Variedades) – Kerr,,
695,MERGE,42eafab2-20a5-4aee-8bc7-ea796acf2d2b,Fresa Carbide Alta velocidad Redonda (Variedades) – Kerr,Fresa Carbide Baja Velocidad Redonda (Variedades) – Kerr,,
695,MERGE,7f5c09d5-bf11-484a-8c15-d37479fe3bf4,Fresa Carbide Baja Velocidad – Redonda Cirugía (Variedades) Kerr,Fresa Carbide Baja Velocidad Redonda (Variedades) – Kerr,,
695,MERGE,c7cb9688-41db-4e62-945a-1b171a698750,Fresa Carbide Baja Velocidad Cilindrica (Variedades) – Kerr,Fresa Carbide Baja Velocidad Redonda (Variedades) – Kerr,,
696,KEEP,9f24a9d0-bcb3-4e47-8c7a-dd1256b3953d,01 UNIDAD MODELO VOXO C32 + 04 AGUJAS LARGAS SPIDENT NOP,01 UNIDAD MODELO VOXO C32 + 04 AGUJAS LARGAS SPIDENT NOP,,
696,MERGE,0030bc14-2f99-4228-bd9a-0d31d24f1fea,01 UNIDAD MODELO VOXO C32 + 01 COMP GREELOY 40LTS + 04 AGUJAS LARGAS SPIDENT NOP,01 UNIDAD MODELO VOXO C32 + 04 AGUJAS LARGAS SPIDENT NOP,,
697,KEEP,c9b1e0de-edc0-4d9d-a047-f34f152f37f8,Pack 10 Cajas Guantes Nitrilo Negro CleanCarrier Talla M,Pack 10 Cajas Guantes Nitrilo Negro CleanCarrier Talla M,,
697,MERGE,305aeb29-e547-447d-bf70-261d16401a87,Pack 10 Cajas Guantes Nitrilo Rosado CleanCarrier Talla M,Pack 10 Cajas Guantes Nitrilo Negro CleanCarrier Talla M,,
698,KEEP,a6e7a701-22b4-4b4a-8c9c-e143991e32a6,Bandeja cerámica refractaria con pines metálicos Machtig,Bandeja cerámica refractaria con pines metálicos Machtig,MACHTIG,
698,MERGE,bab69667-ebba-4dc0-9376-62a73e7cab33,Bandeja cerámica refractaria con pines metálicos x 2 Machtig,Bandeja cerámica refractaria con pines metálicos Machtig,MACHTIG,
699,KEEP,6cabc60f-7130-4f9d-8432-4b1d137a639b,Composite Z250 Restaurador Dental Universal Microhíbrido,Composite Z250 Restaurador Dental Universal Microhíbrido,,
699,MERGE,66b7d4cb-e6f7-490a-8841-c6dfb26c3a55,Composite Z250 XT Restaurador Dental Universal Microhíbrido 3gr,Composite Z250 Restaurador Dental Universal Microhíbrido,,
700,KEEP,f1e93302-1714-4110-88cf-f53417481e1a,Kerr Zenflex Limas Rotatorias Taper 0.4 #35 - 6 unidades,Kerr Zenflex Limas Rotatorias Taper 0.4 #35 - 6 unidades,Kerr,
700,MERGE,1e1e8984-2fdf-4eb5-ae10-4ff796e31e77,Kerr Zenflex Limas Rotatorias Taper 0.4 Surtidas - 6 unidades,Kerr Zenflex Limas Rotatorias Taper 0.4 #35 - 6 unidades,Kerr,
701,KEEP,5acc55ff-f1db-4d3f-bb49-fc0be2613866,Resina Composite Palfique Omnichroma Trial 1 gr Tokuyama,Resina Composite Palfique Omnichroma Trial 1 gr Tokuyama,TOKUYAMA,
701,MERGE,79296baf-e68f-4506-88ef-ddca01f82e9b,Kit Resina Composite Palfique Omnichroma Sample 1 gr Tokuyama,Resina Composite Palfique Omnichroma Trial 1 gr Tokuyama,TOKUYAMA,
702,KEEP,9a1a8b00-fdf5-41ad-98bb-39b66115f872,Pulidor para Acrilico punta Bala (Pimpollos de silicona),Pulidor para Acrilico punta Bala (Pimpollos de silicona),Otros,
702,MERGE,4c29d970-0e1c-4639-a33e-f232a3ac9a87,Pulidor para Acrilico punta Llama (Pimpollos de silicona),Pulidor para Acrilico punta Bala (Pimpollos de silicona),Eksa Dental,
703,KEEP,23e2d6df-d0bd-4da2-98d3-dcd608de1212,Maquillaje para Resina Composite Estelite Color Tokuyama,Maquillaje para Resina Composite Estelite Color Tokuyama,TOKUYAMA,
703,MERGE,0df5d94b-c530-42e6-b523-092a1d6950a8,Kit Maquillaje para Resina Composite Estelite Color Tokuyama,Maquillaje para Resina Composite Estelite Color Tokuyama,TOKUYAMA,
704,KEEP,514763cc-5578-4015-be31-51c5a09ddeab,COE SOFT Kit Acondicionador Tejidos Rebasado Blando 170g,COE SOFT Kit Acondicionador Tejidos Rebasado Blando 170g,GC America,
704,MERGE,b17301b4-73ac-4811-89b7-63a4e6869497,Kit Acondicionador Tejidos Rebasado Blando 170g – COE SOFT,COE SOFT Kit Acondicionador Tejidos Rebasado Blando 170g,,
705,KEEP,998bacf6-7e0a-4bff-8895-6028d9db11de,Kerr Zenflex Limas Rotatorias Taper 0.6 #45 - 6 unidades,Kerr Zenflex Limas Rotatorias Taper 0.6 #45 - 6 unidades,Kerr,
705,MERGE,6d9e7f6a-0209-4716-a5d6-6d2eb816a78c,Kerr Zenflex Limas Rotatorias Taper 0.6 Surtidas - 6 unidades,Kerr Zenflex Limas Rotatorias Taper 0.6 #45 - 6 unidades,Kerr,
706,KEEP,94852985-e11b-4873-9165-efb8787fec18,KIT Refill SL (Disyuntor SL + 4 Microtornillos HS MARPE),KIT Refill SL (Disyuntor SL + 4 Microtornillos HS MARPE),Peclab,9e7e7917-9c56-4988-8753-6a5f7721dfe7
706,MERGE,8238d53a-7ac2-44cc-9e27-34529eb13112,KIT Refill EX (Disyuntor EX + 4 Microtornillos HS MARPE),KIT Refill SL (Disyuntor SL + 4 Microtornillos HS MARPE),Peclab,9e7e7917-9c56-4988-8753-6a5f7721dfe7
707,KEEP,b2629af1-e18c-42c7-8d10-cb3556a69773,Pack 10 Sondas De Aspiración Conector Y Tecnikare – 12 FR,Pack 10 Sondas De Aspiración Conector Y Tecnikare – 12 FR,,
707,MERGE,0942354c-0c69-48c2-958f-d3300178f4ef,Pack 10 Sondas De Aspiración Conector Y Tecnikare – 10 FR,Pack 10 Sondas De Aspiración Conector Y Tecnikare – 12 FR,,
708,KEEP,89c72f2f-a2ed-42f5-a47f-3e8f38baf352,Pack 10 Cajas Guantes Nitrilo Rosado CleanCarrier Talla S,Pack 10 Cajas Guantes Nitrilo Rosado CleanCarrier Talla S,,
708,MERGE,382dbbbf-6bfe-4e65-a98e-bc61d66c4455,Pack 10 Cajas Guantes Nitrilo Rosado CleanCarrier Talla XS,Pack 10 Cajas Guantes Nitrilo Rosado CleanCarrier Talla S,,
709,KEEP,4c7f2cb7-d0bd-45b1-97dd-3423aab5c10a,Guantes Vinilo Azul Sin Polvo Tresor Caja 100 Un. Talla S,Guantes Vinilo Azul Sin Polvo Tresor Caja 100 Un. Talla S,,
709,MERGE,ae98a763-75a4-4125-aeb2-700efde4ee11,Guantes Vinilo Azul Sin Polvo Tresor Caja 100 Un. Talla L,Guantes Vinilo Azul Sin Polvo Tresor Caja 100 Un. Talla S,,
709,MERGE,83216939-f134-4b27-90c5-d6c0e00e9c78,Guantes Vinilo Sin Polvo Cleancarrier Caja 100 Un. – Talla S,Guantes Vinilo Azul Sin Polvo Tresor Caja 100 Un. Talla S,,
710,KEEP,71523c57-6469-4c29-bb74-43571561545c,Disco de Zirconio Super Translucidez ST Color 20 mm Vivid,Disco de Zirconio Super Translucidez ST Color 20 mm Vivid,VIVID,
710,MERGE,ecce5154-4294-4a9a-86ef-81af1c7cb064,Disco de Zirconio Multi Super Translucidez ST 20 mm Vivid,Disco de Zirconio Super Translucidez ST Color 20 mm Vivid,VIVID,
711,KEEP,a150047a-a885-444f-9f1d-3f61eb618d62,Disco de Zirconio Super Translucidez ST Color 16 mm Vivid,Disco de Zirconio Super Translucidez ST Color 16 mm Vivid,VIVID,
711,MERGE,6f5f1cd2-f1cc-4247-ab02-7c2299776504,Disco de Zirconio Multi Super Translucidez ST 16 mm Vivid,Disco de Zirconio Super Translucidez ST Color 16 mm Vivid,VIVID,
712,KEEP,27529899-d5d0-48fe-ba41-5901c25b6969,Disco de Zirconio Super Translucidez ST Color 12 mm Vivid,Disco de Zirconio Super Translucidez ST Color 12 mm Vivid,VIVID,
712,MERGE,c51e7e64-e738-4479-81f7-eb640aebec95,Disco de Zirconio Multi Super Translucidez ST 12 mm Vivid,Disco de Zirconio Super Translucidez ST Color 12 mm Vivid,VIVID,
713,KEEP,259cee32-8d3e-4f36-a21e-d9c2775f01b2,Disco de Zirconio Multi Super Translucidez ST 14 mm Vivid,Disco de Zirconio Multi Super Translucidez ST 14 mm Vivid,VIVID,
713,MERGE,8b7f94f7-0882-473c-9857-bb75e6e0f63f,Disco de Zirconio Super Translucidez ST Color 14 mm Vivid,Disco de Zirconio Multi Super Translucidez ST 14 mm Vivid,VIVID,
714,KEEP,c18a7e7c-9de4-47bd-a2bf-53a521a0d4b4,"Guantes de Látex Estériles Tips of Life ""7"" x 50 Supermax","Guantes de Látex Estériles Tips of Life ""7"" x 50 Supermax",SUPERMAX,
714,MERGE,54d9110b-79b9-4264-a891-7637fe8724dd,Guantes de Látex Estériles Tips of Life 7 1/2 x 50 Supermax,"Guantes de Látex Estériles Tips of Life ""7"" x 50 Supermax",SUPERMAX,
715,KEEP,a522ed5e-8a64-4c60-a1b7-a39fdde4afdb,Disco de Zirconio Super Translucidez ST Color 18 mm Vivid,Disco de Zirconio Super Translucidez ST Color 18 mm Vivid,VIVID,
715,MERGE,f1618d09-e6ee-47b0-bccf-1a7069abc7bd,Disco de Zirconio Multi Super Translucidez ST 18 mm Vivid,Disco de Zirconio Super Translucidez ST Color 18 mm Vivid,VIVID,
716,KEEP,8c11b14e-453b-4e90-93d6-4eeac045befa,Cepillo Interproximal Super Micro 0.9 – 6 und. – Interprox,Cepillo Interproximal Super Micro 0.9 – 6 und. – Interprox,,
716,MERGE,05c411bd-e9f0-4ea4-820a-5710a4ed208f,Cepillo Interdental Super micro 0.9 6 unidades – Interprox,Cepillo Interproximal Super Micro 0.9 – 6 und. – Interprox,,
717,KEEP,61be9ddd-a94a-4d20-bd20-7abc0652e049,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 16 FR,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 16 FR,,
717,MERGE,b07a090d-488b-4f4a-81c6-d2308809ddea,Pack 10 Sondas Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 16 FR,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 16 FR,,
718,KEEP,369cafb5-9f33-4741-85b1-f422f3620937,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 18 FR,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 18 FR,,
718,MERGE,d8fdabb7-ca13-4458-89a7-561847f21cdf,Pack 10 Sondas Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 18 FR,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 18 FR,,
719,KEEP,c0b040b3-b42e-47ff-b91f-e0a289b2a1fa,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 14 FR,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 14 FR,,
719,MERGE,588c9363-2cce-4344-a28b-e77baf70131c,Pack 10 Sondas Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 14 FR,Sonda Foley 2 Vias Balon 5-15Cc Silcolatex Uroflux – 14 FR,,
720,KEEP,c56e2610-ecc5-497f-b5e0-b3c5dfb5e35e,Pasta Hidróxido calcio autocurado RubyCal Liner Incidental,Pasta Hidróxido calcio autocurado RubyCal Liner Incidental,INCIDENTAL,
720,MERGE,0a20695f-ac59-4604-b523-75e03e07c82c,1 Pasta Hidróxido calcio autocurado RubyCal Liner Incidental,Pasta Hidróxido calcio autocurado RubyCal Liner Incidental,INCIDENTAL,
721,KEEP,e4fd4a8f-38c8-45ef-9daa-7049d8b51467,Cauchos siliconados para Cerámica con vástago Fino Machtig,Cauchos siliconados para Cerámica con vástago Fino Machtig,MACHTIG,
721,MERGE,cb832dcf-5aec-4144-b1b5-368b4b54d64d,Cauchos Siliconados para Cerámica con vástago Grueso Machtig,Cauchos siliconados para Cerámica con vástago Fino Machtig,MACHTIG,
722,KEEP,c25cbe91-1714-463e-9774-4be5ebee7020,Resina Composite fluida Palfique Universal Flow M Tokuyama,Resina Composite fluida Palfique Universal Flow M Tokuyama,TOKUYAMA,
722,MERGE,77df6db2-672d-4fba-b071-e22a298ea799,Resina Composite fluida Palfique Universal Flow High L Tokuyama,Resina Composite fluida Palfique Universal Flow M Tokuyama,TOKUYAMA,
722,MERGE,d3bafaae-271d-456a-91c8-8918aacf1b89,Resina Composite fluida Palfique Universal Flow Medium L Tokuyama,Resina Composite fluida Palfique Universal Flow M Tokuyama,TOKUYAMA,
723,KEEP,d45f67f7-d78a-47a3-8222-e92523c012aa,Maletín de Transporte Surgic AP2 Micromotor de Cirugía NSK,Maletín de Transporte Surgic AP2 Micromotor de Cirugía NSK,NSK,
723,MERGE,abbd6865-8140-4b8f-9e3d-e70592e58612,Maletín de Transporte Surgic Pro2 Micromotor de Cirugía NSK,Maletín de Transporte Surgic AP2 Micromotor de Cirugía NSK,NSK,
